Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1999-12-14,90.34510431916421,90.89331490362515,89.70718654815511,89.78692626953125,5739000,14,1,50,12,1999
1999-12-15,89.54768539401752,90.71387853639285,89.32840121339993,90.26534271240234,6879100,15,2,50,12,1999
1999-12-16,90.70395525862695,91.00297928695208,90.04610239631162,90.6640853881836,5854900,16,3,50,12,1999
1999-12-17,91.44612304045869,91.64596159605411,90.84660737367247,91.24628448486328,4775400,17,4,50,12,1999
1999-12-20,91.16637738924427,91.5660546246202,90.2271358861109,90.58684539794922,4608700,20,0,51,12,1999
1999-12-21,90.54688964538707,92.12561493384118,90.38701873010058,91.96574401855469,7981300,21,1,51,12,1999
1999-12-22,91.84580358696232,92.20551300048828,91.42614260451536,92.20551300048828,5377500,22,2,51,12,1999
1999-12-23,92.73512057779948,93.67436218261719,92.72512864583334,93.67436218261719,5721700,23,3,51,12,1999
1999-12-27,93.68435115443415,93.8642059241419,92.76509344259458,93.54446411132812,2691000,27,0,52,12,1999
1999-12-28,93.28466608341864,93.68434331599542,93.03486781305816,93.48450469970703,4084500,28,1,52,12,1999
1999-12-29,93.56444399181251,93.88418579101562,92.92496039340628,93.88418579101562,3001000,29,2,52,12,1999
1999-12-30,94.08404957238321,94.36382372149394,93.48453353857448,93.77429962158203,3641300,30,3,52,12,1999
1999-12-31,93.90417995371718,94.32384111120346,93.5244865255153,93.92416381835938,3172700,31,4,52,12,1999
2000-01-03,94.80345351182702,94.80345351182702,92.00571247227057,93.0049057006836,8164300,3,0,1,1,2000
2000-01-04,91.78593829023603,92.12566416677294,89.29794584148046,89.36788940429688,8089800,4,1,1,1,2000
2000-01-05,89.48775748525347,90.50693471431732,87.7691449029105,89.52772521972656,12177900,5,2,1,1,2000
2000-01-06,89.28795308772536,90.48698558218899,88.08892059326172,88.08892059326172,6227200,6,3,1,1,2000
2000-01-07,89.72756475772498,93.20475769042969,89.56769381829028,93.20475769042969,8066500,7,4,1,1,2000
2000-01-10,93.52448272705078,93.94414386749267,92.74511203765869,93.52448272705078,5741700,10,0,2,1,2000
2000-01-11,93.2447255705467,93.42458037769093,91.76591937847203,92.40540313720703,7503700,11,1,2,1,2000
2000-01-12,92.46532367857952,92.46532367857952,91.36621133746826,91.48611450195312,6907700,12,2,2,1,2000
2000-01-13,92.38539488726649,93.2047332369048,91.62600812418708,92.7251205444336,5158300,13,3,2,1,2000
2000-01-14,93.70433388835137,94.30384978015145,93.34462435327133,93.9841079711914,7437300,14,4,2,1,2000
2000-01-18,92.94495485864174,93.76429331256655,92.84503553499238,93.24471282958984,6488500,18,1,3,1,2000
2000-01-19,92.92493061143524,94.00405883789062,92.72509205098055,94.00405883789062,6157900,19,2,3,1,2000
2000-01-20,93.98411624295724,93.98411624295724,91.96574589625541,92.56526184082031,5800100,20,3,3,1,2000
2000-01-21,93.0448381002204,93.0448381002204,92.12558067912717,92.36538696289062,6244800,21,4,3,1,2000
2000-01-24,93.14478476130864,93.26468793843111,89.1480121905595,89.74752807617188,7896900,24,0,4,1,2000
2000-01-25,89.85745013416312,90.76671600341797,88.88823266913323,90.76671600341797,9942500,25,1,4,1,2000
2000-01-26,90.16720544482357,90.51692310778553,89.58767331762944,90.04730224609375,5158100,26,2,4,1,2000
2000-01-27,90.706730149009,90.94653644153779,88.328651081432,89.68755340576172,10922700,27,3,4,1,2000
2000-01-28,89.16801528790289,89.56769263119246,86.67003189234308,86.88985443115234,11916200,28,4,4,1,2000
2000-01-31,86.84986144226866,89.31786831942472,86.33028104707792,89.2479248046875,10768700,31,0,5,1,2000
2000-02-01,89.3678409415708,90.60684052528669,88.58847023568502,90.12722778320312,8419900,1,1,5,2,2000
2000-02-02,90.34704799592944,90.96654777205724,89.76751594729375,90.20716094970703,6205900,2,2,5,2,2000
2000-02-03,90.08724200990927,91.60601538895833,89.5276939228912,91.56604766845703,7997500,3,3,5,2,2000
2000-02-04,91.56606426318434,92.08564472386588,90.88661289152387,91.18637084960938,4925400,4,4,5,2,2000
2000-02-07,91.16635852910846,91.30624553255076,90.44693965426237,91.04645538330078,5845800,7,0,6,2,2000
2000-02-08,92.06564658665977,92.44533994136924,91.84582411814377,92.28546905517578,4936400,8,1,6,2,2000
2000-02-09,92.38540775473733,92.38540775473733,90.33706159534721,90.34705352783203,8511500,9,2,6,2,2000
2000-02-10,90.56686897193622,91.16638487422176,90.08725625010779,90.52690124511719,6690600,10,3,6,2,2000
2000-02-11,90.70678640797955,90.76673801829547,88.26875425513234,88.68841552734375,9849800,11,4,6,2,2000
2000-02-14,89.38783973263156,89.38783973263156,88.44859795587465,89.2079849243164,8528800,14,0,7,2,2000
2000-02-15,89.0480692719077,90.30705229796924,88.11881989552896,90.21712493896484,11078300,15,1,7,2,2000
2000-02-16,89.76751940885036,90.12722897015028,88.75833425075888,88.88822937011719,8845400,16,2,7,2,2000
2000-02-17,89.80752182782707,89.80752182782707,88.38866689908302,88.42863464355469,7584200,17,3,7,2,2000
2000-02-18,88.80827324495029,88.80827324495029,86.09046830316063,86.53011322021484,9409200,18,4,7,2,2000
2000-02-22,86.45021269812189,87.18961581181364,85.39106769742831,86.3103256225586,16415400,22,1,8,2,2000
2000-02-23,86.72995197636585,87.90899971060676,86.01053301987986,87.3294677734375,12119000,23,2,8,2,2000
2000-02-24,87.40941532924319,87.62923781864001,85.11127112191284,85.5708999633789,17375000,24,3,8,2,2000
2000-02-25,86.45022500392548,87.42943467225473,85.13128953229833,85.26118469238281,10559900,25,4,8,2,2000
2000-02-28,85.29113307143702,87.40942269317374,84.87147191996088,87.04971313476562,13397800,28,0,9,2,2000
2000-02-29,87.00976313391074,87.88905334472656,86.80992444963442,87.88905334472656,8242500,29,1,9,2,2000
2000-03-01,88.00893062135167,88.88822057306363,87.74914040834587,88.52851104736328,6868000,1,2,9,3,2000
2000-03-02,88.68841269450293,88.96818686704079,87.82910630742235,88.58849334716797,7600200,2,3,9,3,2000
2000-03-03,89.80746355555141,90.62680178558648,89.347834792361,90.24710845947266,12770300,3,4,9,3,2000
2000-03-06,90.0473411573707,90.3870670339076,88.72840540140388,89.36788940429688,11967100,6,0,10,3,2000
2000-03-07,89.52771161711891,89.62763093812016,86.47018039448069,87.63923645019531,20062000,7,1,10,3,2000
2000-03-08,87.26953715145861,88.14882719832468,86.35027937518952,87.52932739257812,11808500,8,2,10,3,2000
2000-03-09,87.76912920054019,90.0872573852539,87.04971010873248,90.0872573852539,5500900,9,3,10,3,2000
2000-03-10,89.64761848687913,90.80668265813169,89.2279573214256,89.60765075683594,7924600,10,4,10,3,2000
2000-03-13,87.40939499985137,89.8274418208349,86.76991154306234,88.62841033935547,10540500,13,0,11,3,2000
2000-03-14,89.0680896483314,89.5876701578348,87.06970307331835,87.36946105957031,8263900,14,1,11,3,2000
2000-03-15,87.52933814262353,89.80749899839044,87.00975759657142,89.40782165527344,10300800,15,2,11,3,2000
2000-03-16,90.5668710647117,93.90417633121808,90.08725833180061,93.58443450927734,25601400,16,3,11,3,2000
2000-03-17,93.48170193080342,94.88412780631913,93.24128606642931,94.20294952392578,10272900,17,4,11,3,2000
2000-03-20,94.16288463108148,94.46340447564877,92.82056265868097,93.72212219238281,12502300,20,0,12,3,2000
2000-03-21,93.30143670352574,96.00611653066251,92.6402927457812,95.64549255371094,13612600,21,1,12,3,2000
2000-03-22,95.88582091179585,96.70724144196376,95.3248507936324,96.22640991210938,8260000,22,2,12,3,2000
2000-03-23,95.62540431730335,98.39018659171941,95.62540431730335,97.8692855834961,11654500,23,3,12,3,2000
2000-03-24,98.00954727588945,99.85273581828147,97.26826492731874,98.45030975341797,11462900,24,4,12,3,2000
2000-03-27,98.3300640713477,98.59051452630442,97.32833155228346,97.4084701538086,8798600,27,0,13,3,2000
2000-03-28,96.96769629128471,98.07961925495545,96.5469686834093,96.84748840332031,6334400,28,1,13,3,2000
2000-03-29,97.16802818958955,97.7590502167221,95.94591484534935,96.94764709472656,6747500,29,2,13,3,2000
2000-03-30,96.26645729991758,97.39841460219549,94.32309697565285,95.3248291015625,9491900,30,3,13,3,2000
2000-03-31,95.92595221693081,97.64893297939031,95.16463513584407,96.40678405761719,9249100,31,4,13,3,2000
2000-04-03,96.24649524531088,96.96774291992188,95.32490099441907,96.96774291992188,8508200,3,0,14,4,2000
2000-04-04,97.28826948764619,98.08965556250325,90.64678239226838,96.24646759033203,19585500,4,1,14,4,2000
2000-04-05,94.80403660749062,96.68729515379326,94.64375928440103,95.64549255371094,8387200,5,2,14,4,2000
2000-04-06,96.32663063680677,97.24822485670965,95.52524435863033,96.47689056396484,6378500,6,3,14,4,2000
2000-04-07,97.16805974855632,97.52868347545818,96.4868815977417,97.08792114257812,6023600,7,4,14,4,2000
2000-04-10,97.28830338551782,98.15981104558166,96.36670907832388,96.7072982788086,9624200,10,0,15,4,2000
2000-04-11,96.16633783178371,97.20813982496136,95.12453583860605,96.42678833007812,9006400,11,1,15,4,2000
2000-04-12,96.40675870670871,96.90762507571698,93.70208031406415,93.78221893310547,10779200,12,2,15,4,2000
2000-04-13,94.54357362248042,94.984336203471,92.1794834153491,92.4800033569336,12225800,13,3,15,4,2000
2000-04-14,91.4381896608016,91.55839762266945,85.58806884990018,87.19084167480469,29604000,14,4,15,4,2000
2000-04-17,86.6699154787758,90.236083984375,86.3493610063624,90.236083984375,23918200,17,0,16,4,2000
2000-04-18,90.11590659347623,92.6202392578125,89.61504006060898,92.6202392578125,11069200,18,1,16,4,2000
2000-04-19,92.64026062811305,93.04095379691978,91.37807714637191,91.75873565673828,6553700,19,2,16,4,2000
2000-04-20,92.03920091664672,92.27961676579774,91.27788406100184,92.19947814941406,8537600,20,3,16,4,2000
2000-04-24,90.7168918066578,91.87890146319184,90.07578303063902,91.19772338867188,12893100,24,0,17,4,2000
2000-04-25,92.72038270652206,94.98429870605469,92.60017477734334,94.98429870605469,14102000,25,1,17,4,2000
2000-04-26,94.86408347167969,95.3649498046875,93.6019003125,93.91243743896484,7711100,26,2,17,4,2000
2000-04-27,91.67860140865797,94.46341906508354,91.67860140865797,93.6019287109375,15595300,27,3,17,4,2000
2000-04-28,94.2430339733537,94.79398708437989,93.00088514122191,93.02091979980469,8743400,28,4,17,4,2000
2000-05-01,93.96253419641835,95.19466550837565,93.5017371204018,94.28308868408203,7328300,1,0,18,5,2000
2000-05-02,93.2813508429945,94.32315287130973,92.39982604980469,92.39982604980469,9411900,2,1,18,5,2000
2000-05-03,92.31968805506216,92.31968805506216,89.61500969407402,90.236083984375,12630700,3,2,18,5,2000
2000-05-04,91.03745949998623,91.26785800004122,90.23607341283846,90.91725158691406,5963600,4,3,18,5,2000
2000-05-05,90.43641988836082,92.31967719219465,90.35628127968704,92.01915740966797,7862400,5,4,18,5,2000
2000-05-08,91.51832456547949,91.91901775534586,90.93731944017325,91.32799530029297,5064100,8,0,19,5,2000
2000-05-09,91.71866633648474,91.93904757932033,89.92556440614062,90.59672546386719,5620300,9,1,19,5,2000
2000-05-10,90.07575636643631,90.37627601623535,88.31270775428186,88.5531234741211,10293900,10,2,19,5,2000
2000-05-11,89.83540074568462,90.7169256414942,89.19429173055039,90.5766830444336,7091100,11,3,19,5,2000
2000-05-12,90.91727111949963,91.9791079130945,90.7970631806021,91.55838012695312,5960800,12,4,19,5,2000
2000-05-15,91.5182836987583,93.35145422381005,91.03745208562997,93.1410903930664,4441300,15,0,20,5,2000
2000-05-16,93.96255545175273,94.70383787216103,93.16116905131135,94.04269409179688,8192200,16,1,20,5,2000
2000-05-17,93.40156326211822,93.72211774778829,92.6202117032974,93.06097412109375,5907200,17,2,20,5,2000
2000-05-18,93.36143191004174,93.80219403493894,91.91893768310547,91.91893768310547,4325600,18,3,20,5,2000
2000-05-19,91.39809558959637,91.82884066964378,90.01570440246745,90.47650146484375,6518400,19,4,20,5,2000
2000-05-22,90.5566431443003,90.69688573324058,87.83192998774612,89.79532623291016,10839400,22,0,21,5,2000
2000-05-23,90.03573306747106,90.27614891010782,88.19254494058913,88.47303009033203,7979200,23,1,21,5,2000
2000-05-24,88.47302474567597,90.19600484715426,87.51136143322297,89.91551971435547,11081500,24,2,21,5,2000
2000-05-25,90.19603295975925,90.91728066889992,88.29274039397134,88.37287902832031,8278900,25,3,21,5,2000
2000-05-26,88.99393108271171,89.5549013821975,88.04228503894115,88.47303009033203,4814000,26,4,21,5,2000
2000-05-30,89.75522225363213,91.63847914913244,89.41463324061611,91.35799407958984,5362700,30,1,22,5,2000
2000-05-31,91.39810287508976,92.31969707330417,91.09758302784593,91.55838012695312,6056500,31,2,22,5,2000
2000-06-01,92.11932335310084,93.24126378541351,91.67856104040658,93.16112518310547,8961600,1,3,22,6,2000
2000-06-02,95.48513297252538,95.58530621315958,94.55352183462726,94.78392028808594,8962200,2,4,22,6,2000
2000-06-05,94.54350888617685,95.02434046347464,94.16285055414944,94.32312774658203,6998100,5,0,23,6,2000
2000-06-06,94.00260094800738,94.74388318054707,93.54180388453675,93.90242767333984,4858900,6,1,23,6,2000
2000-06-07,94.0025977284136,94.88412251529559,93.60190464346726,94.55355072021484,4919500,7,2,23,6,2000
2000-06-08,94.56355786480769,94.7238350815277,93.64196386866762,94.18289947509766,5723100,8,3,23,6,2000
2000-06-09,94.56354112366932,94.86406085181657,93.36146221108031,93.98253631591797,3085300,9,4,23,6,2000
2000-06-12,94.22298290196731,94.22298290196731,92.88066101074219,92.88066101074219,3678900,12,0,24,6,2000
2000-06-13,92.84058076275775,94.72383811961991,92.7203728463623,94.62366485595703,6558700,13,1,24,6,2000
2000-06-14,95.04437071373488,95.4450636762717,94.36319267742228,94.78392028808594,6420500,14,2,24,6,2000
2000-06-15,94.96426405119156,95.36495714845398,94.14284320180363,94.98429870605469,5881200,15,3,24,6,2000
2000-06-16,95.30831167545941,95.30831167545941,93.74192981480077,94.20381164550781,5567900,16,4,24,6,2000
2000-06-19,94.12350056302395,95.85053727060237,93.98292780775594,95.40873718261719,5106900,19,0,25,6,2000
2000-06-20,95.22801452494896,95.6698146766885,94.46490517194431,95.0673599243164,6480000,20,1,25,6,2000
2000-06-21,94.42474402317231,95.38867165250286,94.39462128475573,95.0271987915039,3115000,21,2,25,6,2000
2000-06-22,94.82634870995778,94.90667598544272,93.17963956251677,93.5812759399414,7490500,22,3,25,6,2000
2000-06-23,93.70180203986891,93.90262030399207,92.45672880230528,92.77803802490234,4863300,23,4,25,6,2000
2000-06-26,93.42064261678473,93.98293367294767,93.09933344183449,93.97289276123047,5201300,26,0,26,6,2000
2000-06-27,93.81225876987814,94.2841817241952,93.1897221067365,93.28009033203125,4159500,27,1,26,6,2000
2000-06-28,93.58129371128763,94.45485299807754,93.38047548443936,93.54113006591797,5347700,28,2,26,6,2000
2000-06-29,93.01901987222143,93.66163831693454,92.2257877295287,92.65754699707031,6345700,29,3,26,6,2000
2000-06-30,92.49687892940895,93.5612155736249,92.4667561941953,93.36039733886719,7420200,30,4,26,6,2000
2000-07-03,93.46078728202951,94.74602372080258,93.30013272718288,94.64561462402344,1436600,3,0,27,7,2000
2000-07-05,94.0632956001196,94.24403207757499,92.77805842710345,92.93871307373047,2748200,5,2,27,7,2000
2000-07-06,93.13950129029682,94.12351068297137,92.67761933047,93.66162872314453,5963200,6,3,27,7,2000
2000-07-07,94.26407313060096,95.60955521405863,93.98292762062474,95.16775512695312,3034800,7,4,27,7,2000
2000-07-10,95.02717715795336,95.68987725225016,94.80627712652108,95.00709533691406,2816100,10,0,28,7,2000
2000-07-11,94.7661389662882,95.83047576756246,94.56532070189682,95.20793914794922,5431600,11,1,28,7,2000
2000-07-12,95.93092217169583,96.47313169621661,95.54936732110713,95.83051300048828,5883000,12,2,28,7,2000
2000-07-13,96.3826680238128,96.6336907033206,95.8705817576169,96.25213623046875,5356000,13,3,28,7,2000
2000-07-14,96.67391740783187,97.196044921875,96.18191263498353,97.196044921875,5341900,14,4,28,7,2000
2000-07-17,97.02532133282415,97.66793962582848,96.8345440270885,97.03536224365234,4208300,17,0,29,7,2000
2000-07-18,96.79439188480129,96.79439188480129,95.97103709905919,96.24214172363281,4262100,18,1,29,7,2000
2000-07-19,96.05137472991237,96.3325202967572,95.26818350798752,95.46900177001953,8506800,19,2,29,7,2000
2000-07-20,95.75008018145424,96.7943344116211,95.62958930874267,96.7943344116211,4538900,20,3,29,7,2000
2000-07-21,96.23207730920043,96.23207730920043,94.90667724609375,94.90667724609375,5656900,21,4,29,7,2000
2000-07-24,95.18787222482926,95.65979522003674,94.1837807456644,94.36451721191406,5628500,24,0,30,7,2000
2000-07-25,94.94684065769019,95.00708611496029,94.32430426589907,94.66569519042969,4757100,25,1,30,7,2000
2000-07-26,94.44484554934726,94.5653365281472,93.59136778284774,93.74198150634766,12062500,26,2,30,7,2000
2000-07-27,93.78218077629266,94.22398119964993,92.97890727927945,93.42070770263672,7652600,27,3,30,7,2000
2000-07-28,93.64155699925185,93.76204795829013,90.94055133414369,91.31206512451172,6229500,28,4,30,7,2000
2000-07-31,91.85427604355179,92.61738546411475,91.29198489155803,91.89443969726562,5265500,31,0,31,7,2000
2000-08-01,92.29607908379815,92.99894304548938,91.97476984416787,92.45673370361328,3946600,1,1,31,8,2000
2000-08-02,92.45675039198632,93.44076011596705,92.29609574317314,92.91863250732422,7439800,2,2,31,8,2000
2000-08-03,91.81411454298384,93.70180631180284,91.65345992436094,93.56123352050781,4607100,3,3,31,8,2000
2000-08-04,94.023099291742,94.28416300186431,93.4407263999307,94.06326293945312,3686600,4,4,31,8,2000
2000-08-07,94.28416126589231,95.38866155761202,94.06326120754836,95.1878433227539,4159800,7,0,32,8,2000
2000-08-08,94.7861844063206,95.62962079298701,94.7861844063206,95.5492935180664,3658700,8,1,32,8,2000
2000-08-09,95.84046110352908,95.89066564051365,94.70583856767797,94.74600219726562,5383800,9,2,32,8,2000
2000-08-10,94.80630720014643,95.01716638794595,94.0030341037673,94.2841796875,4193400,10,3,32,8,2000
2000-08-11,94.22389143231514,95.10749143722175,93.54110961034183,94.72593688964844,5089400,11,4,32,8,2000
2000-08-14,94.96695008895774,96.11161410990734,94.50506811559212,95.93087768554688,2966700,14,0,33,8,2000
2000-08-15,95.97099290292716,96.27222012484471,95.46894753306461,95.85050201416016,5564600,15,1,33,8,2000
2000-08-16,95.95100139107797,96.35263806496276,95.00715520744869,95.50920104980469,5191600,16,2,33,8,2000
2000-08-17,95.5493019856466,96.67388393419562,95.32840196003876,96.51322937011719,5652200,17,3,33,8,2000
2000-08-18,96.63369446437892,96.63369446437892,95.89066730411665,96.19189453125,4626400,18,4,33,8,2000
2000-08-21,96.41289142754387,96.85469180484151,96.01125472090965,96.71411895751953,2380600,21,0,34,8,2000
2000-08-22,96.75422399333631,97.23618774921843,96.45299664590998,96.55340576171875,3075300,22,1,34,8,2000
2000-08-23,96.2722744085242,97.21612023605874,95.93088336452234,96.93497467041016,5483200,23,2,34,8,2000
2000-08-24,97.1357283263303,97.35662826670442,96.71401025834334,97.23613739013672,4529000,24,3,34,8,2000
2000-08-25,97.13579943948541,97.43702685143336,96.99522664724303,97.196044921875,2822200,25,4,34,8,2000
2000-08-28,97.19606220249682,98.26039924727623,97.19606220249682,97.52741241455078,5518700,28,0,35,8,2000
2000-08-29,97.31652909306847,97.59767465792669,96.97513805002633,97.54747009277344,3561900,29,1,35,8,2000
2000-08-30,97.23619931176803,97.35669026506639,96.61366271972656,96.61366271972656,3964800,30,2,35,8,2000
2000-08-31,97.07554801745292,98.38086672269381,96.97513888628055,97.8989028930664,4863100,31,3,35,8,2000
2000-09-01,98.48127719066183,98.70217728223957,97.67800413037911,97.99931335449219,3191200,1,4,35,9,2000
2000-09-05,97.5976648864557,97.80852403898817,96.91488286873152,97.21611022949219,3470800,5,1,36,9,2000
2000-09-06,97.15586526873119,97.64786996056334,96.09152858844125,96.11161041259766,4322200,6,2,36,9,2000
2000-09-07,96.55341997417278,97.08558836629334,96.28231532158307,96.93497467041016,4265500,7,3,36,9,2000
2000-09-08,96.5735205410419,96.71409335114531,95.96102472559133,96.27229309082031,3518200,8,4,36,9,2000
2000-09-11,96.23211537319906,97.15587941893511,95.54933325243763,96.13170623779297,3937500,11,0,37,9,2000
2000-09-12,96.23212909377384,96.55343837288494,95.3886922361072,95.4288558959961,4769100,12,1,37,9,2000
2000-09-13,95.10751574961958,95.97103415697465,94.88661569192409,95.67984771728516,7691600,13,2,37,9,2000
2000-09-14,96.31244842889377,96.35261208545295,95.20794787351655,96.16183471679688,3397100,14,3,37,9,2000
2000-09-15,95.46725805491617,95.50752260913588,94.05799865722656,94.05799865722656,4085700,15,4,37,9,2000
2000-09-18,94.29954310920074,94.68205620037811,92.90035048620982,93.19226837158203,5109300,18,0,38,9,2000
2000-09-19,93.49428562759664,94.25931208191376,93.22249991356293,94.03785705566406,6588200,19,1,38,9,2000
2000-09-20,93.85663455900193,94.07808950969886,92.22592083114283,93.34326171875,6508100,20,2,38,9,2000
2000-09-21,93.0715051016889,93.77613470985656,91.88370090506342,91.92396545410156,5972300,21,3,38,9,2000
2000-09-22,91.88368943563762,93.6150648281584,91.75282966759826,93.59493255615234,7791300,22,4,38,9,2000
2000-09-25,94.01774613034993,94.09827524909113,92.58835427269365,92.93060302734375,9726300,25,0,39,9,2000
2000-09-26,93.0111082578035,93.41375374809701,91.7427749633789,91.7427749633789,5302400,26,1,39,9,2000
2000-09-27,92.48768702658784,92.7494066459491,91.56160221961721,92.22596740722656,7186200,27,2,39,9,2000
2000-09-28,92.24608535766602,94.2693790238479,92.05482874245479,93.41375732421875,7036400,28,3,39,9,2000
2000-09-29,93.71571219621066,94.03782850021481,92.52790832519531,92.52790832519531,9333600,29,4,39,9,2000
2000-10-02,92.95069793263596,93.35334336444292,92.21587001958827,92.6688461303711,5517800,2,0,40,10,2000
2000-10-03,93.1117670577869,93.89692574216609,91.6622433327792,91.80316925048828,9347200,3,1,40,10,2000
2000-10-04,92.04474484251602,92.93056478413253,91.3199830721025,92.56818389892578,6148900,4,2,40,10,2000
2000-10-05,92.38704328532855,93.31312826923029,92.32664643855234,92.89035034179688,4566900,5,3,40,10,2000
2000-10-06,92.68899522611511,93.18223596960769,90.03153489382858,90.87709045410156,10014900,6,4,40,10,2000
2000-10-09,91.03812892436981,91.03812892436981,89.78992812974113,90.19257354736328,4508000,9,0,41,10,2000
2000-10-10,90.25302080733637,90.99791524629944,88.70283508300781,88.70283508300781,6104700,10,1,41,10,2000
2000-10-11,88.66251517706425,89.3067478032373,87.05193361163167,87.9578857421875,10346000,11,2,41,10,2000
2000-10-12,88.44104978892724,88.6423724608802,85.5420033128049,85.76345825195312,12336900,12,3,41,10,2000
2000-10-13,85.64273641153878,88.68271130531932,85.60247184340925,88.622314453125,11778800,13,4,41,10,2000
2000-10-16,88.52158798259181,89.05509311826128,88.05854578936925,89.02489471435547,5659000,16,0,42,10,2000
2000-10-17,89.1859720545045,89.26650114891038,86.5889087599151,86.81036376953125,7831700,17,1,42,10,2000
2000-10-18,85.44136492766482,87.69617945921487,83.8509153920179,86.48824310302734,10897300,18,2,42,10,2000
2000-10-19,88.15922238849214,89.84026716342684,87.89750284269391,89.74967193603516,8767300,19,3,42,10,2000
2000-10-20,89.14566777586964,90.95757159245235,89.14566777586964,90.13214874267578,7373500,20,4,42,10,2000
2000-10-23,90.15234540244168,90.85697516775778,89.50811247415268,90.53485870361328,5290000,23,0,43,10,2000
2000-10-24,90.81669013281916,91.44079064137988,89.54835684122803,89.93087005615234,5750700,24,1,43,10,2000
2000-10-25,89.38731911093858,89.91075836699362,87.6962076682992,87.81700134277344,9137600,25,2,43,10,2000
2000-10-26,88.34042271185423,88.68267138690015,86.34732748658678,88.0585708618164,9345800,26,3,43,10,2000
2000-10-27,88.82360836420193,89.72956085205078,88.01831726389186,89.72956085205078,9762900,27,4,43,10,2000
2000-10-30,89.18599601000818,90.89723972577583,89.0048054989269,90.53485870361328,10154100,30,0,44,10,2000
2000-10-31,90.84692181674674,92.56823191432721,90.23288722053384,92.09512329101562,7752400,31,1,44,10,2000
2000-11-01,91.64209412785836,92.28632677550587,90.97772920997187,91.78302001953125,6753600,1,2,44,11,2000
2000-11-02,92.22594659659735,92.70912116946754,91.81323498227073,91.93402862548828,11395100,2,3,44,11,2000
2000-11-03,92.42725443615646,92.60844487177515,91.722624964306,91.98434448242188,5187100,3,4,44,11,2000
2000-11-06,92.22593276901262,92.96076065507874,92.1454036856081,92.62857818603516,4042500,6,0,45,11,2000
2000-11-07,92.21589532769245,92.76953294836957,91.84344820105511,92.60847473144531,5231300,7,1,45,11,2000
2000-11-08,92.80978450885398,92.80978450885398,90.55496978759766,90.55496978759766,6123300,8,2,45,11,2000
2000-11-09,90.1925828759624,90.9777415215344,88.42094285518456,90.21271514892578,10635300,9,3,45,11,2000
2000-11-10,89.54837128271886,89.85035544846545,87.95792134312022,88.01831817626953,8569500,10,4,45,11,2000
2000-11-13,87.37406581599022,88.24981970147307,85.69302100132774,87.33380126953125,17285300,13,0,46,11,2000
2000-11-14,88.56188038417271,89.95100740088286,88.25989625010529,89.62889099121094,7668900,14,1,46,11,2000
2000-11-15,89.58859689236755,90.26302790268088,88.74304159585532,89.91071319580078,8837700,15,2,46,11,2000
2000-11-16,89.27657268305494,90.11206208802658,88.46121555290188,88.50148010253906,6684100,16,3,46,11,2000
2000-11-17,88.46124830469532,89.54839154740209,87.45463419107794,88.02840423583984,6551100,17,4,46,11,2000
2000-11-20,87.45462385916655,87.85726945704485,86.52853898404646,86.77012634277344,5458500,20,0,47,11,2000
2000-11-21,86.89091910858014,87.73647485523453,86.01516494240236,87.2130355834961,7684300,21,1,47,11,2000
2000-11-22,86.54862800156998,86.89087658868948,85.11923684360035,85.12930297851562,5736900,22,2,47,11,2000
2000-11-24,86.08562965083647,86.95131769456565,86.08562965083647,86.87078857421875,3411600,24,4,47,11,2000
2000-11-27,87.9176780670888,88.05860404521329,87.17278361128797,87.63582611083984,5992000,27,0,48,11,2000
2000-11-28,87.05196979481687,87.99818685780401,86.09568659286178,86.12588500976562,5336100,28,1,48,11,2000
2000-11-29,86.56881989025678,87.5553017913318,85.85412381906978,85.96485137939453,6914100,29,2,48,11,2000
2000-11-30,85.36084321776998,86.00507599677202,83.58920307551438,85.21991729736328,11201600,30,3,48,11,2000
2000-12-01,85.80378057398264,86.36748443509748,84.3945209211955,85.17967987060547,7587200,1,4,48,12,2000
2000-12-04,84.95819445820807,86.24665996657899,84.71660717538852,85.90441131591797,6996600,4,0,49,12,2000
2000-12-05,86.8908939867948,89.06517956385083,86.58890987887035,88.72293090820312,8883400,5,1,49,12,2000
2000-12-06,88.76324049796693,89.12562161136303,86.99159949914156,87.30364990234375,12888000,6,2,49,12,2000
2000-12-07,86.89092525957567,87.53515825501273,86.10576629638672,86.10576629638672,6529100,7,3,49,12,2000
2000-12-08,88.30017882147563,89.85036435938115,86.24668629074364,86.30708312988281,10276300,8,4,49,12,2000
2000-12-11,88.50145665711385,89.91071552108063,88.07867899792382,89.30674743652344,6405600,11,0,50,12,2000
2000-12-12,89.02490910432283,89.42755455481729,88.50147001868005,88.92424774169922,5022900,12,1,50,12,2000
2000-12-13,89.70942214971075,89.81008353004032,87.63579771492165,87.70626068115234,6070500,13,2,50,12,2000
2000-12-14,87.53512986907569,87.93777536065377,86.34732566892035,86.58891296386719,7678400,14,3,50,12,2000
2000-12-15,86.02654349914857,86.02654349914857,84.37063350691143,84.6331558227539,9065300,15,4,50,12,2000
2000-12-18,85.3399483088131,86.24867941953165,85.14810507432809,85.76402282714844,7235400,18,0,51,12,2000
2000-12-19,85.60248119426224,87.21800336825162,84.01725006103516,84.01725006103516,9616600,19,1,51,12,2000
